display_name,entity_type,Degree,Closeness,Betweenness,route_count,platform_stop_count
Commissioners St at Ookwemin St West Side,street_stop,0.00024829298572315333,0.029362603932804262,0.0017517940309481185,1,1
Cherry St at Commissioners St North Side,street_stop,0.00037243947858473,0.029746379136766487,0.002006071866029031,2,1
Cherry St at Lake Shore Blvd East,street_stop,0.00037243947858473,0.03017605302575916,0.002038393681029497,2,1
Parliament St at Lake Shore Blvd East South Side,street_stop,0.0004965859714463067,0.03105083435037175,0.0024858430374262762,4,1
Queens Quay East at Lower Sherbourne St,street_stop,0.00037243947858473,0.03199094910515977,0.0025941435848079496,4,1
Queens Quay East at Lower Jarvis St West Side,street_stop,0.00024829298572315333,0.03297124075294639,0.002690992129856147,2,1
Queens Quay East at Freeland St,street_stop,0.00024829298572315333,0.03402833141229869,0.0028080459559241266,2,1
Queens Quay East at Yonge St,street_stop,0.00024829298572315333,0.035162673591389866,0.002925751443880421,2,1
Bay St at Lake Shore Blvd W,street_stop,0.00024829298572315333,0.03766562454878425,0.0007027161817143697,2,1
York Mills Rd at York Ridge Rd,street_stop,0.00024829298572315333,0.046450006752796605,0.0,1,1
York Mills Rd at Hedgewood Rd East Side,street_stop,0.00037243947858473,0.046451079810994764,0.0008083446569332057,2,1
York Mills Rd at Highland Cres,street_stop,0.00024829298572315333,0.044389646667184035,0.0006849277212490736,2,1
York Mills Rd at Cedarwood Ave East Side,street_stop,0.00024829298572315333,0.04261645985944865,0.0005704265843155313,2,1
York Mills Rd at Birchwood Ave,street_stop,0.00024829298572315333,0.041420141359215075,9.182487539924012e-06,2,1
York Mills Rd at Fenn Ave,street_stop,0.00024829298572315333,0.043208972017458415,0.001561161178676468,2,1
York Mills Rd at Glenridge Ave,street_stop,0.00024829298572315333,0.045159793989218155,0.0016872075580339064,2,1
York Mills Rd at Bayview Ave,street_stop,0.0006207324643078833,0.04729509860798391,0.030380141762364244,4,1
York Mills Rd at Harrison Rd,street_stop,0.00024829298572315333,0.04515852621064839,5.0601089703326085e-05,2,1
York Mills Rd at Sandfield Rd,street_stop,0.00024829298572315333,0.04394628136572565,8.819179573937893e-06,2,1
York Mills Rd at Chipstead Rd,street_stop,0.0004965859714463067,0.04596711760828095,0.027057673403658077,4,1
York Mills Rd at Banbury Rd (East),street_stop,0.00037243947858473,0.044389646667184035,0.006140786456369174,2,1
Leslie St at Coldwater Rd,street_stop,0.0004965859714463067,0.04267955314258742,0.006324936979676665,2,1
Bannatyne Dr at Leslie St West Side,street_stop,0.00024829298572315333,0.04093694537811172,0.005007373072197217,1,1
Bannatyne Dr at Riderwood Dr,street_stop,0.00024829298572315333,0.03933105684380421,0.0028945876261433226,1,1
Bannatyne Dr at Beaverhall Dr,street_stop,0.00024829298572315333,0.03784640508417558,0.002768485562885076,1,1
Bannatyne Dr at Davean Dr,street_stop,0.00024829298572315333,0.0364697603112091,0.00264482030338669,1,1
Bannatyne Dr at Dunlace Dr,street_stop,0.00024829298572315333,0.035189750085420274,0.002521279205795431,1,1
Bannatyne Dr at Silvergrove Rd,street_stop,0.00024829298572315333,0.03399654442319923,0.00040338719697607066,1,1
Woodsworth Rd at Hopperton Dr (West),street_stop,0.00024829298572315333,0.03288160286696406,0.00028264002029753976,1,1
Woodsworth Rd at Hopperton Dr (East),street_stop,0.00024829298572315333,0.03185196928967234,0.0001602163798704226,1,1
Woodsworth Rd at Northey Dr (West),street_stop,0.00024829298572315333,0.03090349136360184,4.9617682979200284e-05,1,1
241 Woodsworth Rd,street_stop,0.00024829298572315333,0.03051771365527009,2.2306215154489314e-05,1,1
Davean Dr at Woodsworth Rd West Side,street_stop,0.00024829298572315333,0.032334466235461934,0.0002221333152431165,1,1
24 Davean Dr,street_stop,0.00024829298572315333,0.03340090393465894,0.00034452936413531646,1,1
Davean Dr at Dunlace Dr,street_stop,0.00024829298572315333,0.03454750427075187,0.00046767038447027793,1,1
Davean Dr at Bannatyne Dr,street_stop,0.00024829298572315333,0.03578039961774535,0.0005908389963401562,1,1
Bannatyne Dr at Beaverhall Dr,street_stop,0.00024829298572315333,0.03710454808075871,0.0007141317701171609,1,1
Bannatyne Dr at Riderwood Dr,street_stop,0.00024829298572315333,0.03853047018967608,0.0008376728677084198,1,1
Bannatyne Dr at Leslie St,street_stop,0.00024829298572315333,0.040070368316745264,0.0009613381272068055,1,1
Leslie St at Kirkwood Rd,street_stop,0.00024829298572315333,0.041738476747658244,0.0010838186525178007,1,1
Leslie St at Farmstead Rd,street_stop,0.00024829298572315333,0.04355150299046851,0.003200349798426076,1,1
York Mills Rd at Leslie St West Side,street_stop,0.0006207324643078833,0.04552918932430114,0.06595293274911711,6,1
York Mills Rd at Banbury Rd (East),street_stop,0.00024829298572315333,0.04503841096910502,0.0,4,1
York Mills Rd at Banbury Rd (West),street_stop,0.0004965859714463067,0.04667562962025652,0.06513352480180228,6,1
York Mills Rd at Sandfield Rd,street_stop,0.00024829298572315333,0.0445934280826652,1.0193116744242022e-05,4,1
York Mills Rd at Harrison Rd,street_stop,0.00024829298572315333,0.04579151277170722,5.0384901912093374e-05,4,1
York Mills Rd at Bayview Ave West Side,street_stop,0.0006207324643078833,0.047989859480863394,0.06725620029479742,6,1
York Mills Rd at Fenn Ave,street_stop,0.00024829298572315333,0.045797509803917204,0.00024016100762340011,4,1
York Mills Rd at Birchwood Ave West Side,street_stop,0.00024829298572315333,0.04380101112736618,0.0001214785500233519,4,1
York Mills Rd at Cedarwood Ave West Side,street_stop,0.00024829298572315333,0.04197131189251083,2.132825649090859e-05,4,1
York Mills Rd at Upper Highland Cres,street_stop,0.00024829298572315333,0.04277147330585996,2.8978089879526164e-05,4,1
York Mills Rd at Old Yonge St,street_stop,0.00037243947858473,0.0444112160995331,0.004356048144786675,5,1
York Mills Rd at York Ridge Rd,street_stop,0.00024829298572315333,0.046465034080542485,0.00447400195655722,5,1
1275 Morningside Ave,street_stop,0.00012414649286157667,0.018893064957703196,0.0,1,1
1315 Morningside Ave,street_stop,0.00024829298572315333,0.01925711689126605,0.00012416190712689348,1,1
Morningside Ave at Casebridge Crt,street_stop,0.00024829298572315333,0.019635378497218733,0.00024832381425378696,1,1
1415 Morningside Ave,street_stop,0.00024829298572315333,0.020028698245587968,0.00037248572138068043,1,1
Morningside Ave at Morningview Trail,street_stop,0.00037243947858473,0.020437993528540862,0.0033805625660342253,2,1
Morningside Ave at Sewells Rd North Side,street_stop,0.00024829298572315333,0.020535417944605068,0.0017246562611127334,1,1
Morningside Ave at Halfway Ave,street_stop,0.00024829298572315333,0.020751588604496413,0.0031787502418474303,1,1
Morningside Ave at Old Finch Ave,street_stop,0.00024829298572315333,0.02118961166698828,0.0032947870645285574,1,1
Morningside Ave at Staines Rd,street_stop,0.00024829298572315333,0.02164652498317569,0.003417955676398436,1,1
Staines Rd at Jacques Rd,street_stop,0.0004965859714463067,0.02212357747999236,0.0038896821209618527,3,1
Mantis Rd at Poppy Pl (North),street_stop,0.00024829298572315333,0.021879177577524396,0.00012834668471453753,2,1
Nightstar Rd at Cranberry Dr,street_stop,0.00024829298572315333,0.021828882255660074,0.00010247949342774436,2,1
Nightstar Rd at Pogonia St,street_stop,0.00024829298572315333,0.022064463612100592,0.00016062604020106058,2,1
Nightstar Rd at Wharnsby Dr,street_stop,0.00037243947858473,0.022558554517945424,0.0007168794741512757,2,1
Morningside Ave at Nightstar Rd South Side,street_stop,0.00024829298572315333,0.022541610644616676,0.0006259829965152899,1,1
Morningside Ave at Plantain Way,street_stop,0.00024829298572315333,0.022627476682638047,0.0006429656579230815,1,1
Morningside Ave at Finch Ave East,street_stop,0.00024829298572315333,0.022835885707843194,0.0006910492563046682,1,1
Morningside Ave at Old Finch Ave,street_stop,0.00024829298572315333,0.023143804782053974,0.0007609836096758229,1,1
Morningside Ave at Halfway Ave,street_stop,0.00024829298572315333,0.023512400699477434,0.0008432569505225433,1,1
Morningside Ave at Sewells Rd,street_stop,0.00024829298572315333,0.023957620590119515,0.0009403014195871264,1,1
Morningside Ave at John Stoner Dr,street_stop,0.00024829298572315333,0.024459237574312016,0.0010492785377149774,1,1
Morningside Ave at Walkway to McKnight Dr,street_stop,0.00037243947858473,0.025012142121859857,0.004187129405499366,2,1
Morningside Ave at McLevin Ave,street_stop,0.00037243947858473,0.025604226523180812,0.005576926182019037,2,1
Opposite 1315 Morningside Ave,street_stop,0.00024829298572315333,0.026209981064411223,0.0055321916474533606,1,1
Opposite 1275 Morningside Ave,street_stop,0.00024829298572315333,0.026863024599455405,0.005649389845331967,1,1
Morningside Ave at Sheppard Ave East,street_stop,0.00024829298572315333,0.027551801225918285,0.005767430570437504,1,1
Morningside Ave at Milner Ave,street_stop,0.00024829298572315333,0.02828050699285074,0.005886493276482048,1,1
Morningside Ave at Cinemart Dr,street_stop,0.00024829298572315333,0.029051849265933693,0.0060061147111086614,1,1
Morningside Ave at Hwy 401 South Side - Wlkwy to Lampman Dr,street_stop,0.00024829298572315333,0.029871106300945725,0.006126303437207493,1,1
Morningside Ave at Tams Rd,street_stop,0.00024829298572315333,0.030745664987017265,0.006247373712846924,1,1
Morningside Ave at Military Trail,street_stop,0.00024829298572315333,0.031682959710996036,0.006368940636114866,1,1
Morningside Ave at Ellesmere Rd,street_stop,0.0004965859714463067,0.032689293253538976,0.006694704345545073,2,1
Morningside Ave at Morningside Park,street_stop,0.00037243947858473,0.03309251939663168,0.004791195660785125,2,1
350 Morningside Ave - West Hill Collegiate,street_stop,0.0004965859714463067,0.03340978353759582,0.00924434987322995,3,1
Morningside Ave at Tefft Rd,street_stop,0.00024829298572315333,0.03330229786669044,0.0,2,1
Morningside Ave at Kingston Rd,street_stop,0.0004965859714463067,0.03440916408954054,0.012112149690286737,3,1
Morningside Ave at Lawrence Ave East,street_stop,0.00024829298572315333,0.0332663476493686,0.0026293080529952244,2,1
Morningside Ave at Ling Rd,street_stop,0.00024829298572315333,0.03219700275122993,0.0005102640168371918,2,1
Morningside Ave at Danzig St,street_stop,0.00024829298572315333,0.03119426483995153,0.000387440657912035,2,1
Morningside Ave at Coronation Dr,street_stop,0.00024829298572315333,0.030252098686081495,0.00026327875078514156,2,1
Morningside Ave at Gardentree St South Side,street_stop,0.00024829298572315333,0.029365176816286996,0.000139116843658248,2,1
Morningside Ave at Cumber Ave,street_stop,0.00024829298572315333,0.02853434538946448,1.5122920288055628e-05,2,1
Morningside Ave at Guildwood Pkwy,street_stop,0.00024829298572315333,0.028493809053939972,1.007610394542719e-05,2,1
Guildwood Pkwy at Scarcliff Gardens,street_stop,0.00024829298572315333,0.0292525012430351,0.00012442922040929608,2,1
Guildwood Pkwy at Forsythia Dr,street_stop,0.00024829298572315333,0.030058317023969442,0.00024035505436343897,2,1
Guildwood Pkwy at Navarre Cres,street_stop,0.00024829298572315333,0.03093641736743944,0.0003595753175866821,2,1
Guildwood Pkwy at Guild Park and Gardens West Side,street_stop,0.00024829298572315333,0.031922384827742026,0.00048218933960472704,2,1
Guildwood Pkwy at Chancery Lane,street_stop,0.00024829298572315333,0.0329732682967049,0.0006059787610102397,2,1
Guildwood Pkwy at Livingston Rd,street_stop,0.00024829298572315333,0.034095697107924046,0.0007300165062300063,2,1
Guildwood Pkwy at Rowatson Rd,street_stop,0.00024829298572315333,0.0352972350702115,0.0008541784133568996,2,1
Guildwood Pkwy at Kingston Rd,street_stop,0.0004965859714463067,0.036586551137324556,0.004284830206030733,3,1
Kingston Rd at Cromwell Rd West Side,street_stop,0.0004965859714463067,0.03795642526120095,0.004527688461823746,5,1
Kingston Rd at Scarborough Golf Club Rd West Side,street_stop,0.00024829298572315333,0.03656808702715095,3.062660375796706e-06,4,1
Eglinton Ave East at Kingston Rd West Side,street_stop,0.00024829298572315333,0.036495244546016034,0.0,4,1
Eglinton Ave East at Cedar Dr,street_stop,0.00024829298572315333,0.03786992711007719,0.00012109924675109678,4,1
Eglinton Ave East at Markham Rd West Side,street_stop,0.00074487895716946,0.03936089101142088,0.029992112623965922,6,1
Eglinton Ave East at Beachell St,street_stop,0.00024829298572315333,0.03786974880299899,4.0981199059321075e-05,4,1
Eglinton Ave East at Mason Rd West Side,street_stop,0.00024829298572315333,0.03653602709775979,4.138730237563116e-07,4,1
Eglinton Ave East at Torrance Rd West Side,street_stop,0.0004965859714463067,0.03655828035396352,0.000649790406463346,5,1
Eglinton Ave East at McCowan Rd,street_stop,0.00024829298572315333,0.03777814321808608,0.00023805776507540945,4,1
Eglinton Ave East at Danforth Rd,street_stop,0.0004965859714463067,0.03924718672180891,0.0070157627771484,5,1
Eglinton Ave East at Gilder Dr,street_stop,0.0004965859714463067,0.03779376480418838,0.010709854029450959,7,1
Eglinton Ave East at Midland Ave,street_stop,0.00024829298572315333,0.039153187890771005,0.005061515475490322,7,1
St Clair Ave East at Santamonica Blvd,street_stop,0.00037243947858473,0.038955022154772596,0.0014610571468851139,3,1
St Clair Ave East at Elfreda Blvd,street_stop,0.00037243947858473,0.03755272211222269,0.00217917031794456,3,1
Birchmount Rd at St Clair Ave East South Side,street_stop,0.00024829298572315333,0.03620463493465678,0.0020563121108425004,1,1
Birchmount Rd at Zenith Dr,street_stop,0.00024829298572315333,0.034953171855275536,0.0019341367942296377,1,1
Birchmount Rd at Newlands Ave,street_stop,0.00024829298572315333,0.03379726054204062,0.0018127122240319605,1,1
Birchmount Rd at Danforth Rd,street_stop,0.00024829298572315333,0.032722009411279764,0.0016917843014627907,1,1
Birchmount Rd at Parnell Ave South Side,street_stop,0.00024829298572315333,0.031716818103671086,0.001571347251549704,1,1
Birchmount Rd at Mack Ave,street_stop,0.00024829298572315333,0.03078002215515045,0.0014513820168836997,1,1
Birchmount Rd at Highview Ave South Side,street_stop,0.00024829298572315333,0.029912877701562188,0.0013411773662651459,1,1
Birchmount Rd at Danforth Ave,street_stop,0.0004965859714463067,0.029877653137370053,0.006055055335666775,2,1
Birchmount Rd at Parkette Pl,street_stop,0.00037243947858473,0.029034335326979004,0.005094087465127446,3,1
Birchmount Rd at Hollis Ave,street_stop,0.00024829298572315333,0.028233054978688298,0.0023001306672761684,3,1
Birchmount Rd at Kingston Rd,street_stop,0.00024829298572315333,0.02748204244209654,0.00024375140211007162,3,1
Kingston Rd at Birchcliff Ave,street_stop,0.00037243947858473,0.026842225568261057,0.0002305139191309926,4,1
Kingston Rd at Eastwood Ave,street_stop,0.00024829298572315333,0.027051221623724017,0.0001529859449878433,4,1
Kingston Rd at Manderley Dr,street_stop,0.00037243947858473,0.02778489421942469,0.0002838711703703976,4,1
Kingston Rd at Warden Ave,street_stop,0.00024829298572315333,0.02807341201635518,0.0012058542678901418,3,1
Kingston Rd at Queensbury Ave,street_stop,0.00024829298572315333,0.02878835033242327,0.0013141433303334332,3,1
Kingston Rd at Hunt Club Dr,street_stop,0.00024829298572315333,0.029612219200524807,0.0014354801042112074,3,1
Kingston Rd at Fallingbrook Rd,street_stop,0.00024829298572315333,0.030492953865447946,0.001557158773195563,3,1
Kingston Rd at Blantyre Ave,street_stop,0.00024829298572315333,0.031432474614368114,0.0016788374421799182,3,1
Kingston Rd at Victoria Park Ave,street_stop,0.00024829298572315333,0.03243643973380495,0.0018010127587927813,3,1
