Page,Metric,Route,Year,Value,Recovery_Rate_pct
32,Passengers/Vehicle hour,989 WESTON EXPRESS,2021,26.0,54
32,Passengers/Vehicle hour,989 WESTON EXPRESS,2022,34.8,72
32,Passengers/Vehicle hour,989 WESTON EXPRESS,2023,39.9,82
32,Passengers/Vehicle hour,989 WESTON EXPRESS,2024,46.4,96
32,Passengers/Vehicle hour,995 YORK MILLS EXPRESS,2019,79.2,
32,Passengers/Vehicle hour,995 YORK MILLS EXPRESS,2020,,0
32,Passengers/Vehicle hour,995 YORK MILLS EXPRESS,2021,38.2,48
32,Passengers/Vehicle hour,995 YORK MILLS EXPRESS,2022,57.8,73
32,Passengers/Vehicle hour,995 YORK MILLS EXPRESS,2023,47.6,60
32,Passengers/Vehicle hour,995 YORK MILLS EXPRESS,2024,39.8,50
32,Passengers/Vehicle hour,996 WILSON EXPRESS,2019,74.4,
32,Passengers/Vehicle hour,996 WILSON EXPRESS,2020,,0
32,Passengers/Vehicle hour,996 WILSON EXPRESS,2021,45.5,61
32,Passengers/Vehicle hour,996 WILSON EXPRESS,2022,58.4,79
32,Passengers/Vehicle hour,996 WILSON EXPRESS,2023,55.2,74
32,Passengers/Vehicle hour,996 WILSON EXPRESS,2024,49.6,67
32,Passengers/Vehicle hour,501 QUEEN,2019,149.8,
32,Passengers/Vehicle hour,501 QUEEN,2020,42.5,28
32,Passengers/Vehicle hour,501 QUEEN,2021,27.1,18
32,Passengers/Vehicle hour,501 QUEEN,2022,55.0,37
32,Passengers/Vehicle hour,501 QUEEN,2023,69.8,47
32,Passengers/Vehicle hour,501 QUEEN,2024,54.1,36
32,Passengers/Vehicle hour,503 KINGSTON RD.TRIPPER,2019,42.4,
32,Passengers/Vehicle hour,503 KINGSTON RD.TRIPPER,2020,27.0,64
32,Passengers/Vehicle hour,503 KINGSTON RD.TRIPPER,2021,44.5,105
32,Passengers/Vehicle hour,503 KINGSTON RD.TRIPPER,2022,50.9,120
32,Passengers/Vehicle hour,503 KINGSTON RD.TRIPPER,2023,57.2,135
32,Passengers/Vehicle hour,503 KINGSTON RD.TRIPPER,2024,54.8,129
32,Passengers/Vehicle hour,504 KING,2019,187.9,
32,Passengers/Vehicle hour,504 KING,2020,85.0,45
32,Passengers/Vehicle hour,504 KING,2021,52.8,28
32,Passengers/Vehicle hour,504 KING,2022,67.1,36
32,Passengers/Vehicle hour,504 KING,2023,96.4,51
32,Passengers/Vehicle hour,504 KING,2024,104.9,56
32,Passengers/Vehicle hour,505 DUNDAS,2019,62.2,
32,Passengers/Vehicle hour,505 DUNDAS,2020,41.1,66
32,Passengers/Vehicle hour,505 DUNDAS,2021,51.0,82
32,Passengers/Vehicle hour,505 DUNDAS,2022,72.8,117
32,Passengers/Vehicle hour,505 DUNDAS,2023,89.0,143
32,Passengers/Vehicle hour,505 DUNDAS,2024,94.2,152
32,Passengers/Vehicle hour,506 CARLTON,2019,89.4,
32,Passengers/Vehicle hour,506 CARLTON,2020,36.5,41
32,Passengers/Vehicle hour,506 CARLTON,2021,47.3,53
32,Passengers/Vehicle hour,506 CARLTON,2022,42.3,47
32,Passengers/Vehicle hour,506 CARLTON,2023,77.9,87
32,Passengers/Vehicle hour,506 CARLTON,2024,79.3,89
32,Passengers/Vehicle hour,507 LONG BRANCH,2023,49.4,
32,Passengers/Vehicle hour,507 LONG BRANCH,2024,57.9,
32,Passengers/Vehicle hour,508 LAKESHORE,2019,99.1,
32,Passengers/Vehicle hour,508 LAKESHORE,2020,,0
32,Passengers/Vehicle hour,508 LAKESHORE,2021,,0
32,Passengers/Vehicle hour,508 LAKESHORE,2022,,0
32,Passengers/Vehicle hour,508 LAKESHORE,2023,75.7,76
32,Passengers/Vehicle hour,508 LAKESHORE,2024,83.7,85
32,Passengers/Vehicle hour,509 HARBOURFRONT,2019,87.4,
32,Passengers/Vehicle hour,509 HARBOURFRONT,2020,25.8,30
32,Passengers/Vehicle hour,509 HARBOURFRONT,2021,42.5,49
32,Passengers/Vehicle hour,509 HARBOURFRONT,2022,82.4,94
32,Passengers/Vehicle hour,509 HARBOURFRONT,2023,119.9,137
32,Passengers/Vehicle hour,509 HARBOURFRONT,2024,86.1,98
32,Passengers/Vehicle hour,510 SPADINA,2019,112.4,
32,Passengers/Vehicle hour,510 SPADINA,2020,36.9,33
32,Passengers/Vehicle hour,510 SPADINA,2021,59.4,53
32,Passengers/Vehicle hour,510 SPADINA,2022,118.8,106
32,Passengers/Vehicle hour,510 SPADINA,2023,131.8,117
32,Passengers/Vehicle hour,510 SPADINA,2024,47.3,42
32,Passengers/Vehicle hour,511 BATHURST,2019,66.6,
32,Passengers/Vehicle hour,511 BATHURST,2020,19.1,29
32,Passengers/Vehicle hour,511 BATHURST,2021,45.7,69
32,Passengers/Vehicle hour,511 BATHURST,2022,72.2,109
32,Passengers/Vehicle hour,511 BATHURST,2023,88.0,132
32,Passengers/Vehicle hour,511 BATHURST,2024,76.2,114
32,Passengers/Vehicle hour,512 ST.CLAIR,2019,74.1,
32,Passengers/Vehicle hour,512 ST.CLAIR,2020,43.8,59
32,Passengers/Vehicle hour,512 ST.CLAIR,2021,65.0,88
32,Passengers/Vehicle hour,512 ST.CLAIR,2022,87.6,118
32,Passengers/Vehicle hour,512 ST.CLAIR,2023,52.7,71
32,Passengers/Vehicle hour,512 ST.CLAIR,2024,94.8,128
32,Passengers/Vehicle hour,All Local Bus Routes,2019,59.5,
32,Passengers/Vehicle hour,All Local Bus Routes,2020,33.0,56
32,Passengers/Vehicle hour,All Local Bus Routes,2021,41.6,70
32,Passengers/Vehicle hour,All Local Bus Routes,2022,50.2,84
32,Passengers/Vehicle hour,All Local Bus Routes,2023,54.3,91
32,Passengers/Vehicle hour,All Local Bus Routes,2024,50.8,85
32,Passengers/Vehicle hour,All Express Bus Routes,2019,65.0,
32,Passengers/Vehicle hour,All Express Bus Routes,2020,21.9,34
32,Passengers/Vehicle hour,All Express Bus Routes,2021,38.0,59
32,Passengers/Vehicle hour,All Express Bus Routes,2022,53.6,82
32,Passengers/Vehicle hour,All Express Bus Routes,2023,55.3,85
32,Passengers/Vehicle hour,All Express Bus Routes,2024,50.8,78
32,Passengers/Vehicle hour,All Streetcar Routes,2019,104.4,
32,Passengers/Vehicle hour,All Streetcar Routes,2020,41.3,40
32,Passengers/Vehicle hour,All Streetcar Routes,2021,45.0,43
32,Passengers/Vehicle hour,All Streetcar Routes,2022,66.1,63
32,Passengers/Vehicle hour,All Streetcar Routes,2023,70.4,67
32,Passengers/Vehicle hour,All Streetcar Routes,2024,74.3,71
32,Passengers/Vehicle hour,All Bus Routes,2019,60.3,
32,Passengers/Vehicle hour,All Bus Routes,2020,32.7,54
32,Passengers/Vehicle hour,All Bus Routes,2021,41.0,68
32,Passengers/Vehicle hour,All Bus Routes,2022,50.7,84
32,Passengers/Vehicle hour,All Bus Routes,2023,54.5,90
32,Passengers/Vehicle hour,All Bus Routes,2024,50.8,84
32,Passengers/Vehicle hour,All Surface Routes,2019,65.4,
32,Passengers/Vehicle hour,All Surface Routes,2020,33.8,52
32,Passengers/Vehicle hour,All Surface Routes,2021,41.6,64
32,Passengers/Vehicle hour,All Surface Routes,2022,53.0,81
32,Passengers/Vehicle hour,All Surface Routes,2023,56.7,87
32,Passengers/Vehicle hour,All Surface Routes,2024,53.7,82
33,Kilometres/Vehicle Hour,938 HIGHLAND CREEK EXPRESS,2023,18.0,
33,Kilometres/Vehicle Hour,938 HIGHLAND CREEK EXPRESS,2024,20.7,
33,Kilometres/Vehicle Hour,939 FINCH EXPRESS,2019,21.8,
33,Kilometres/Vehicle Hour,939 FINCH EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,939 FINCH EXPRESS,2021,22.1,101
33,Kilometres/Vehicle Hour,939 FINCH EXPRESS,2022,21.7,100
33,Kilometres/Vehicle Hour,939 FINCH EXPRESS,2023,17.9,82
33,Kilometres/Vehicle Hour,939 FINCH EXPRESS,2024,20.6,95
33,Kilometres/Vehicle Hour,941 KEELE EXPRESS,2019,15.3,
33,Kilometres/Vehicle Hour,941 KEELE EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,941 KEELE EXPRESS,2021,16.6,108
33,Kilometres/Vehicle Hour,941 KEELE EXPRESS,2022,16.3,106
33,Kilometres/Vehicle Hour,941 KEELE EXPRESS,2023,15.8,104
33,Kilometres/Vehicle Hour,941 KEELE EXPRESS,2024,17.1,112
33,Kilometres/Vehicle Hour,944 KIPLING SOUTH EXPRESS,2019,21.5,
33,Kilometres/Vehicle Hour,944 KIPLING SOUTH EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,944 KIPLING SOUTH EXPRESS,2021,21.5,100
33,Kilometres/Vehicle Hour,944 KIPLING SOUTH EXPRESS,2022,20.0,93
33,Kilometres/Vehicle Hour,944 KIPLING SOUTH EXPRESS,2023,15.5,72
33,Kilometres/Vehicle Hour,944 KIPLING SOUTH EXPRESS,2024,17.9,83
33,Kilometres/Vehicle Hour,945 KIPLING EXPRESS,2019,24.3,
33,Kilometres/Vehicle Hour,945 KIPLING EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,945 KIPLING EXPRESS,2021,21.3,88
33,Kilometres/Vehicle Hour,945 KIPLING EXPRESS,2022,22.3,92
33,Kilometres/Vehicle Hour,945 KIPLING EXPRESS,2023,21.7,89
33,Kilometres/Vehicle Hour,945 KIPLING EXPRESS,2024,21.4,88
33,Kilometres/Vehicle Hour,952 LAWRENCE WEST EXPRESS,2019,21.6,
33,Kilometres/Vehicle Hour,952 LAWRENCE WEST EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,952 LAWRENCE WEST EXPRESS,2021,21.1,98
33,Kilometres/Vehicle Hour,952 LAWRENCE WEST EXPRESS,2022,22.3,103
33,Kilometres/Vehicle Hour,952 LAWRENCE WEST EXPRESS,2023,20.5,95
33,Kilometres/Vehicle Hour,952 LAWRENCE WEST EXPRESS,2024,20.0,92
33,Kilometres/Vehicle Hour,953 STEELES EAST EXPRESS,2019,20.9,
33,Kilometres/Vehicle Hour,953 STEELES EAST EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,953 STEELES EAST EXPRESS,2021,20.4,97
33,Kilometres/Vehicle Hour,953 STEELES EAST EXPRESS,2022,20.4,98
33,Kilometres/Vehicle Hour,953 STEELES EAST EXPRESS,2023,42.1,201
33,Kilometres/Vehicle Hour,953 STEELES EAST EXPRESS,2024,21.5,103
33,Kilometres/Vehicle Hour,954 LAWRENCE EAST EXPRESS,2019,22.9,
33,Kilometres/Vehicle Hour,954 LAWRENCE EAST EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,954 LAWRENCE EAST EXPRESS,2021,23.2,101
33,Kilometres/Vehicle Hour,954 LAWRENCE EAST EXPRESS,2022,22.5,98
33,Kilometres/Vehicle Hour,954 LAWRENCE EAST EXPRESS,2023,20.0,87
33,Kilometres/Vehicle Hour,954 LAWRENCE EAST EXPRESS,2024,20.5,90
33,Kilometres/Vehicle Hour,960 STEELES WEST EXPRESS,2019,18.8,
33,Kilometres/Vehicle Hour,960 STEELES WEST EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,960 STEELES WEST EXPRESS,2021,21.8,115
33,Kilometres/Vehicle Hour,960 STEELES WEST EXPRESS,2022,19.0,101
33,Kilometres/Vehicle Hour,960 STEELES WEST EXPRESS,2023,22.1,117
33,Kilometres/Vehicle Hour,960 STEELES WEST EXPRESS,2024,18.9,101
33,Kilometres/Vehicle Hour,968 WARDEN EXPRESS,2022,26.3,
33,Kilometres/Vehicle Hour,968 WARDEN EXPRESS,2023,21.5,
33,Kilometres/Vehicle Hour,968 WARDEN EXPRESS,2024,21.8,
33,Kilometres/Vehicle Hour,984 SHEPPARD WEST EXPRESS,2019,18.2,
33,Kilometres/Vehicle Hour,984 SHEPPARD WEST EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,984 SHEPPARD WEST EXPRESS,2021,20.4,112
33,Kilometres/Vehicle Hour,984 SHEPPARD WEST EXPRESS,2022,19.5,107
33,Kilometres/Vehicle Hour,984 SHEPPARD WEST EXPRESS,2023,22.1,122
33,Kilometres/Vehicle Hour,984 SHEPPARD WEST EXPRESS,2024,18.9,104
33,Kilometres/Vehicle Hour,985 SHEPPARD EAST EXPRESS,2019,19.5,
33,Kilometres/Vehicle Hour,985 SHEPPARD EAST EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,985 SHEPPARD EAST EXPRESS,2021,19.3,99
33,Kilometres/Vehicle Hour,985 SHEPPARD EAST EXPRESS,2022,19.2,99
33,Kilometres/Vehicle Hour,985 SHEPPARD EAST EXPRESS,2023,18.2,93
33,Kilometres/Vehicle Hour,985 SHEPPARD EAST EXPRESS,2024,18.2,94
33,Kilometres/Vehicle Hour,986 SCARBOROUGH EXPRESS,2019,24.2,
33,Kilometres/Vehicle Hour,986 SCARBOROUGH EXPRESS,2020,26.8,111
33,Kilometres/Vehicle Hour,986 SCARBOROUGH EXPRESS,2021,26.3,109
33,Kilometres/Vehicle Hour,986 SCARBOROUGH EXPRESS,2022,25.8,107
33,Kilometres/Vehicle Hour,986 SCARBOROUGH EXPRESS,2023,22.5,93
33,Kilometres/Vehicle Hour,986 SCARBOROUGH EXPRESS,2024,22.5,93
33,Kilometres/Vehicle Hour,989 WESTON EXPRESS,2019,18.2,
33,Kilometres/Vehicle Hour,989 WESTON EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,989 WESTON EXPRESS,2021,18.5,102
33,Kilometres/Vehicle Hour,989 WESTON EXPRESS,2022,18.8,104
33,Kilometres/Vehicle Hour,989 WESTON EXPRESS,2023,17.8,98
33,Kilometres/Vehicle Hour,989 WESTON EXPRESS,2024,19.1,105
33,Kilometres/Vehicle Hour,995 YORK MILLS EXPRESS,2019,21.5,
33,Kilometres/Vehicle Hour,995 YORK MILLS EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,995 YORK MILLS EXPRESS,2021,20.5,96
33,Kilometres/Vehicle Hour,995 YORK MILLS EXPRESS,2022,20.5,96
33,Kilometres/Vehicle Hour,995 YORK MILLS EXPRESS,2023,14.1,66
33,Kilometres/Vehicle Hour,995 YORK MILLS EXPRESS,2024,19.6,91
33,Kilometres/Vehicle Hour,996 WILSON EXPRESS,2019,19.4,
33,Kilometres/Vehicle Hour,996 WILSON EXPRESS,2020,,0
33,Kilometres/Vehicle Hour,996 WILSON EXPRESS,2021,20.2,104
33,Kilometres/Vehicle Hour,996 WILSON EXPRESS,2022,24.9,129
33,Kilometres/Vehicle Hour,996 WILSON EXPRESS,2023,19.7,102
33,Kilometres/Vehicle Hour,996 WILSON EXPRESS,2024,19.8,102
33,Kilometres/Vehicle Hour,501 QUEEN,2019,21.4,
33,Kilometres/Vehicle Hour,501 QUEEN,2020,13.5,63
33,Kilometres/Vehicle Hour,501 QUEEN,2021,12.4,58
33,Kilometres/Vehicle Hour,501 QUEEN,2022,11.8,55
33,Kilometres/Vehicle Hour,501 QUEEN,2023,10.9,51
33,Kilometres/Vehicle Hour,501 QUEEN,2024,10.3,48
33,Kilometres/Vehicle Hour,501B QUEEN BUS,2023,9.7,
33,Kilometres/Vehicle Hour,503 KINGSTON RD.TRIPPER,2019,11.2,
33,Kilometres/Vehicle Hour,503 KINGSTON RD.TRIPPER,2020,10.4,93
33,Kilometres/Vehicle Hour,503 KINGSTON RD.TRIPPER,2021,11.2,100
33,Kilometres/Vehicle Hour,503 KINGSTON RD.TRIPPER,2022,10.5,94
33,Kilometres/Vehicle Hour,503 KINGSTON RD.TRIPPER,2023,10.6,95
33,Kilometres/Vehicle Hour,503 KINGSTON RD.TRIPPER,2024,10.7,95
33,Kilometres/Vehicle Hour,504 KING,2019,16.8,
33,Kilometres/Vehicle Hour,504 KING,2020,10.8,65
33,Kilometres/Vehicle Hour,504 KING,2021,12.2,73
33,Kilometres/Vehicle Hour,504 KING,2022,12.3,74
33,Kilometres/Vehicle Hour,504 KING,2023,9.8,58
33,Kilometres/Vehicle Hour,504 KING,2024,10.2,61
33,Kilometres/Vehicle Hour,504B KING BUS,2023,10.4,
33,Kilometres/Vehicle Hour,505 DUNDAS,2019,13.6,
33,Kilometres/Vehicle Hour,505 DUNDAS,2020,11.4,84
33,Kilometres/Vehicle Hour,505 DUNDAS,2021,11.4,84
33,Kilometres/Vehicle Hour,505 DUNDAS,2022,10.0,74
33,Kilometres/Vehicle Hour,505 DUNDAS,2023,9.5,70
33,Kilometres/Vehicle Hour,505 DUNDAS,2024,10.0,74
33,Kilometres/Vehicle Hour,506 CARLTON,2019,11.5,
33,Kilometres/Vehicle Hour,506 CARLTON,2020,12.8,111
33,Kilometres/Vehicle Hour,506 CARLTON,2021,11.9,103
33,Kilometres/Vehicle Hour,506 CARLTON,2022,10.9,95
33,Kilometres/Vehicle Hour,506 CARLTON,2023,9.9,86
33,Kilometres/Vehicle Hour,506 CARLTON,2024,11.4,99
33,Kilometres/Vehicle Hour,507 LONG BRANCH,2023,10.8,
33,Kilometres/Vehicle Hour,507 LONG BRANCH,2024,12.9,
33,Kilometres/Vehicle Hour,508 LAKESHORE,2019,12.3,
33,Kilometres/Vehicle Hour,508 LAKESHORE,2020,,0
33,Kilometres/Vehicle Hour,508 LAKESHORE,2021,,0
33,Kilometres/Vehicle Hour,508 LAKESHORE,2022,,0
33,Kilometres/Vehicle Hour,508 LAKESHORE,2023,11.7,95
33,Kilometres/Vehicle Hour,508 LAKESHORE,2024,11.4,92
33,Kilometres/Vehicle Hour,509 HARBOURFRONT,2019,11.2,
33,Kilometres/Vehicle Hour,509 HARBOURFRONT,2020,11.3,101
33,Kilometres/Vehicle Hour,509 HARBOURFRONT,2021,11.2,99
33,Kilometres/Vehicle Hour,509 HARBOURFRONT,2022,11.1,99
33,Kilometres/Vehicle Hour,509 HARBOURFRONT,2023,11.4,101
33,Kilometres/Vehicle Hour,509 HARBOURFRONT,2024,8.8,79
33,Kilometres/Vehicle Hour,510 SPADINA,2019,9.2,
33,Kilometres/Vehicle Hour,510 SPADINA,2020,9.2,100
33,Kilometres/Vehicle Hour,510 SPADINA,2021,9.1,99
33,Kilometres/Vehicle Hour,510 SPADINA,2022,9.1,99
33,Kilometres/Vehicle Hour,510 SPADINA,2023,8.6,94
33,Kilometres/Vehicle Hour,510 SPADINA,2024,9.3,101
33,Kilometres/Vehicle Hour,511 BATHURST,2019,10.5,
33,Kilometres/Vehicle Hour,511 BATHURST,2020,12.4,118
33,Kilometres/Vehicle Hour,511 BATHURST,2021,8.8,84
33,Kilometres/Vehicle Hour,511 BATHURST,2022,8.8,84
33,Kilometres/Vehicle Hour,511 BATHURST,2023,8.8,84
33,Kilometres/Vehicle Hour,511 BATHURST,2024,8.9,85
33,Kilometres/Vehicle Hour,512 ST.CLAIR,2019,11.5,
33,Kilometres/Vehicle Hour,512 ST.CLAIR,2020,11.2,98
33,Kilometres/Vehicle Hour,512 ST.CLAIR,2021,11.4,100
33,Kilometres/Vehicle Hour,512 ST.CLAIR,2022,11.4,100
33,Kilometres/Vehicle Hour,512 ST.CLAIR,2023,10.8,94
33,Kilometres/Vehicle Hour,512 ST.CLAIR,2024,11.7,102
33,Kilometres/Vehicle Hour,All Local Bus Routes,2019,17.4,
33,Kilometres/Vehicle Hour,All Local Bus Routes,2020,17.8,102
33,Kilometres/Vehicle Hour,All Local Bus Routes,2021,17.7,102
33,Kilometres/Vehicle Hour,All Local Bus Routes,2022,17.5,100
33,Kilometres/Vehicle Hour,All Local Bus Routes,2023,16.3,93
33,Kilometres/Vehicle Hour,All Local Bus Routes,2024,17.0,97
33,Kilometres/Vehicle Hour,All Express Bus Routes,2019,21.6,
33,Kilometres/Vehicle Hour,All Express Bus Routes,2020,28.5,132
33,Kilometres/Vehicle Hour,All Express Bus Routes,2021,21.5,99
33,Kilometres/Vehicle Hour,All Express Bus Routes,2022,21.6,100
33,Kilometres/Vehicle Hour,All Express Bus Routes,2023,20.0,92
33,Kilometres/Vehicle Hour,All Express Bus Routes,2024,20.4,94
33,Kilometres/Vehicle Hour,All Streetcar Routes,2019,13.7,
33,Kilometres/Vehicle Hour,All Streetcar Routes,2020,11.8,86
33,Kilometres/Vehicle Hour,All Streetcar Routes,2021,11.6,85
33,Kilometres/Vehicle Hour,All Streetcar Routes,2022,11.1,81
33,Kilometres/Vehicle Hour,All Streetcar Routes,2023,10.1,74
33,Kilometres/Vehicle Hour,All Streetcar Routes,2024,10.3,75
33,Kilometres/Vehicle Hour,All Bus Routes,2019,18.0,
33,Kilometres/Vehicle Hour,All Bus Routes,2020,18.0,100
33,Kilometres/Vehicle Hour,All Bus Routes,2021,18.3,101
33,Kilometres/Vehicle Hour,All Bus Routes,2022,18.1,101
33,Kilometres/Vehicle Hour,All Bus Routes,2023,16.9,94
33,Kilometres/Vehicle Hour,All Bus Routes,2024,17.6,97
33,Kilometres/Vehicle Hour,All Surface Routes,2019,17.5,
33,Kilometres/Vehicle Hour,All Surface Routes,2020,17.2,98
33,Kilometres/Vehicle Hour,All Surface Routes,2021,17.3,98
33,Kilometres/Vehicle Hour,All Surface Routes,2022,17.1,98
33,Kilometres/Vehicle Hour,All Surface Routes,2023,15.9,91
33,Kilometres/Vehicle Hour,All Surface Routes,2024,16.7,95
34,AM Peak Vehicles,938 HIGHLAND CREEK EXPRESS,2023,3,
34,AM Peak Vehicles,938 HIGHLAND CREEK EXPRESS,2024,3,
34,AM Peak Vehicles,939 FINCH EXPRESS,2019,48,
34,AM Peak Vehicles,939 FINCH EXPRESS,2020,,0
34,AM Peak Vehicles,939 FINCH EXPRESS,2021,34,71
34,AM Peak Vehicles,939 FINCH EXPRESS,2022,32,67
34,AM Peak Vehicles,939 FINCH EXPRESS,2023,40,83
34,AM Peak Vehicles,939 FINCH EXPRESS,2024,33,69
34,AM Peak Vehicles,941 KEELE EXPRESS,2019,5,
34,AM Peak Vehicles,941 KEELE EXPRESS,2020,,0
34,AM Peak Vehicles,941 KEELE EXPRESS,2021,9,180
34,AM Peak Vehicles,941 KEELE EXPRESS,2022,7,140
34,AM Peak Vehicles,941 KEELE EXPRESS,2023,7,140
34,AM Peak Vehicles,941 KEELE EXPRESS,2024,7,140
34,AM Peak Vehicles,944 KIPLING SOUTH EXPRESS,2019,4,
34,AM Peak Vehicles,944 KIPLING SOUTH EXPRESS,2020,,0
34,AM Peak Vehicles,944 KIPLING SOUTH EXPRESS,2021,4,100
34,AM Peak Vehicles,944 KIPLING SOUTH EXPRESS,2022,4,100
34,AM Peak Vehicles,944 KIPLING SOUTH EXPRESS,2023,4,100
34,AM Peak Vehicles,944 KIPLING SOUTH EXPRESS,2024,4,100
34,AM Peak Vehicles,945 KIPLING EXPRESS,2019,9,
34,AM Peak Vehicles,945 KIPLING EXPRESS,2020,,0
34,AM Peak Vehicles,945 KIPLING EXPRESS,2021,12,133
34,AM Peak Vehicles,945 KIPLING EXPRESS,2022,12,133
34,AM Peak Vehicles,945 KIPLING EXPRESS,2023,11,122
34,AM Peak Vehicles,945 KIPLING EXPRESS,2024,6,67
34,AM Peak Vehicles,952 LAWRENCE WEST EXPRESS,2019,11,
34,AM Peak Vehicles,952 LAWRENCE WEST EXPRESS,2020,,0
34,AM Peak Vehicles,952 LAWRENCE WEST EXPRESS,2021,12,109
34,AM Peak Vehicles,952 LAWRENCE WEST EXPRESS,2022,12,109
34,AM Peak Vehicles,952 LAWRENCE WEST EXPRESS,2023,14,127
34,AM Peak Vehicles,952 LAWRENCE WEST EXPRESS,2024,14,127
34,AM Peak Vehicles,953 STEELES EAST EXPRESS,2019,18,
34,AM Peak Vehicles,953 STEELES EAST EXPRESS,2020,,0
34,AM Peak Vehicles,953 STEELES EAST EXPRESS,2021,18,100
34,AM Peak Vehicles,953 STEELES EAST EXPRESS,2022,18,100
34,AM Peak Vehicles,953 STEELES EAST EXPRESS,2023,8,44
34,AM Peak Vehicles,953 STEELES EAST EXPRESS,2024,6,33
34,AM Peak Vehicles,954 LAWRENCE EAST EXPRESS,2019,9,
34,AM Peak Vehicles,954 LAWRENCE EAST EXPRESS,2020,,0
34,AM Peak Vehicles,954 LAWRENCE EAST EXPRESS,2021,9,100
34,AM Peak Vehicles,954 LAWRENCE EAST EXPRESS,2022,9,100
34,AM Peak Vehicles,954 LAWRENCE EAST EXPRESS,2023,11,122
34,AM Peak Vehicles,954 LAWRENCE EAST EXPRESS,2024,11,122
34,AM Peak Vehicles,960 STEELES WEST EXPRESS,2019,6,
34,AM Peak Vehicles,960 STEELES WEST EXPRESS,2020,,0
34,AM Peak Vehicles,960 STEELES WEST EXPRESS,2021,20,333
34,AM Peak Vehicles,960 STEELES WEST EXPRESS,2022,19,317
34,AM Peak Vehicles,960 STEELES WEST EXPRESS,2023,21,350
34,AM Peak Vehicles,960 STEELES WEST EXPRESS,2024,22,367
34,AM Peak Vehicles,968 WARDEN EXPRESS,2022,7,
34,AM Peak Vehicles,968 WARDEN EXPRESS,2023,7,
34,AM Peak Vehicles,968 WARDEN EXPRESS,2024,6,
34,AM Peak Vehicles,984 SHEPPARD WEST EXPRESS,2019,8,
34,AM Peak Vehicles,984 SHEPPARD WEST EXPRESS,2020,,0
34,AM Peak Vehicles,984 SHEPPARD WEST EXPRESS,2021,8,100
34,AM Peak Vehicles,984 SHEPPARD WEST EXPRESS,2022,8,100
34,AM Peak Vehicles,984 SHEPPARD WEST EXPRESS,2023,6,75
34,AM Peak Vehicles,984 SHEPPARD WEST EXPRESS,2024,6,75
34,AM Peak Vehicles,985 SHEPPARD EAST EXPRESS,2019,13,
34,AM Peak Vehicles,985 SHEPPARD EAST EXPRESS,2020,,0
34,AM Peak Vehicles,985 SHEPPARD EAST EXPRESS,2021,13,100
34,AM Peak Vehicles,985 SHEPPARD EAST EXPRESS,2022,13,100
34,AM Peak Vehicles,985 SHEPPARD EAST EXPRESS,2023,20,154
34,AM Peak Vehicles,985 SHEPPARD EAST EXPRESS,2024,8,62
34,AM Peak Vehicles,986 SCARBOROUGH EXPRESS,2019,8,
34,AM Peak Vehicles,986 SCARBOROUGH EXPRESS,2020,13,163
34,AM Peak Vehicles,986 SCARBOROUGH EXPRESS,2021,11,138
34,AM Peak Vehicles,986 SCARBOROUGH EXPRESS,2022,11,138
34,AM Peak Vehicles,986 SCARBOROUGH EXPRESS,2023,13,163
34,AM Peak Vehicles,986 SCARBOROUGH EXPRESS,2024,13,163
34,AM Peak Vehicles,989 WESTON EXPRESS,2019,8,
34,AM Peak Vehicles,989 WESTON EXPRESS,2020,,0
34,AM Peak Vehicles,989 WESTON EXPRESS,2021,8,100
34,AM Peak Vehicles,989 WESTON EXPRESS,2022,8,100
34,AM Peak Vehicles,989 WESTON EXPRESS,2023,8,100
34,AM Peak Vehicles,989 WESTON EXPRESS,2024,8,100
34,AM Peak Vehicles,995 YORK MILLS EXPRESS,2019,11,
34,AM Peak Vehicles,995 YORK MILLS EXPRESS,2020,,0
34,AM Peak Vehicles,995 YORK MILLS EXPRESS,2021,11,100
34,AM Peak Vehicles,995 YORK MILLS EXPRESS,2022,11,100
34,AM Peak Vehicles,995 YORK MILLS EXPRESS,2023,8,73
34,AM Peak Vehicles,995 YORK MILLS EXPRESS,2024,12,109
34,AM Peak Vehicles,996 WILSON EXPRESS,2019,12,
34,AM Peak Vehicles,996 WILSON EXPRESS,2020,,0
34,AM Peak Vehicles,996 WILSON EXPRESS,2021,12,100
34,AM Peak Vehicles,996 WILSON EXPRESS,2022,12,100
34,AM Peak Vehicles,996 WILSON EXPRESS,2023,22,183
34,AM Peak Vehicles,996 WILSON EXPRESS,2024,27,225
34,AM Peak Vehicles,501 QUEEN,2019,41,
34,AM Peak Vehicles,501 QUEEN,2020,13,32
34,AM Peak Vehicles,501 QUEEN,2021,60,146
